82.488	1000	64	64	0	99.990000	42493899.770037	0.000000	42493899.770029	0.000000	0.000000	0.000000	-1
81.726	1001	64	64	0	99.990000	82503649.303230	0.000000	82503649.303230	0.000000	0.000000	0.000000	-1
8.531	1002	64	64	2	7.717207	78107.382323	94801.189207	78107.382323	94801.189208	19.652174	27.358161	0
81.373	1003	64	64	0	99.990000	1250314452.269254	0.000000	1250314452.269330	0.000000	0.000000	0.000000	-1
25.008	1004	64	64	3	14.348222	7379945.967769	7400799.458092	7379945.967783	7400799.196458	0.102565	0.007672	1
8.783	1005	64	64	2	7.001562	372035.224440	348683.677818	372035.224440	348683.677818	33.432749	4.454540	0
10.372	1006	64	64	2	9.373608	187591.623359	304185.066430	187591.623359	304185.066430	191.942095	27.924859	0
32.109	1007	64	64	2	35.531172	3536921.537777	3329947.516491	3536921.537777	3329947.516491	199.897457	86.759602	0
78.273	1008	64	64	0	99.990000	633086496.634095	0.000000	633086496.633575	0.000000	0.000000	0.000000	-1
14.572	1009	64	64	2	14.984312	19572225.729567	21441987.582906	19572225.729567	21441987.582906	206.268177	126.470608	0
116.322	100	64	64	1	30.180254	113045671.093230	113159141.848334	113045671.097649	113159734.906540	17.223399	0.137769	1
45.270	1010	64	64	2	52.848638	12138258.388495	12531570.024256	12138258.388495	12531570.024256	33.149750	0.574642	0
13.442	1011	64	64	2	12.483105	15450.101239	20757.998906	15450.101239	20757.998906	17.101514	3.482824	0
82.673	1012	64	64	0	99.990000	356176336.061453	0.000000	356176336.061398	0.000000	0.000000	0.000000	-1
80.841	1013	64	64	0	99.990000	66416240.896552	0.000000	66416240.896552	0.000000	0.000000	0.000000	-1
82.162	1014	64	64	0	99.990000	28530938.524560	0.000000	28530938.524452	0.000000	0.000000	0.000000	-1
32.127	1015	64	64	2	33.949985	16075783.009214	10551122.359652	16075783.009221	10551122.359652	1282.344965	2841.106358	0
45.538	1016	64	64	1	14.826932	444439.704163	445989.331641	444439.704183	445988.988790	0.529343	0.047386	1
81.969	1017	64	64	0	99.990000	73889996.283523	0.000000	73889996.283523	0.000000	0.000000	0.000000	-1
125.461	1018	64	64	2	15.532969	3953461.397323	4097945.756733	3953461.397325	4096592.495828	264.202821	6.275266	1
23.901	1019	64	64	2	26.013855	6776048.874511	7149243.076876	6776048.874517	7149243.076876	651.708730	965.157766	0
80.426	101	64	64	0	99.990000	257997265.603418	0.000000	257997265.603419	0.000000	0.000000	0.000000	-1
63.097	1020	64	64	3	63.728496	303533822.953403	297879095.153307	303533822.951754	297879095.153310	918.331818	7.236763	0
22.248	1021	64	64	2	23.509819	20645068.132149	20466129.092583	20645068.132150	20466129.092582	484.449800	297.817914	0
212.003	1022	64	64	2	11.407500	3206725.457906	3207415.752603	3206725.457906	3207419.631848	16.770139	15.768676	1
83.323	1023	64	64	0	99.990000	847677064.367757	0.000000	847677064.367739	0.000000	0.000000	0.000000	-1
59.661	1024	64	64	1	39.042114	42554120.359981	42580210.780997	42554120.359974	42580156.743004	0.592054	0.006052	1
81.186	1025	64	64	0	99.990000	32016268.817487	0.000000	32016268.817487	0.000000	0.000000	0.000000	-1
77.766	1026	64	64	0	99.990000	78283457.840824	0.000000	78283457.840827	0.000000	0.000000	0.000000	-1
37.654	1027	64	64	2	41.019780	33747187.084777	34356647.905127	33747187.084780	34356647.906184	184201.518009	1412.134436	0
87.203	1028	64	64	1	44.284435	102184690.991504	102244880.632203	102184690.992135	102244880.632203	0.197450	0.002055	1
37.309	1029	64	64	1	19.633770	81170447.059564	81281824.368765	81170447.059493	81281794.650231	0.850237	0.080989	1
79.458	102	64	64	0	99.990000	96712242.777800	0.000000	96712242.777800	0.000000	0.000000	0.000000	-1
22.865	1030	64	64	2	23.099575	5741456.895989	241486.160915	5741456.895977	241486.160910	561.163269	959.530362	0
12.087	1031	64	64	2	12.024702	1605491.309414	1486383.604898	1605491.309414	1486383.604900	47.248448	2.884758	0
81.115	1032	64	64	0	99.990000	5421357.895565	0.000000	5421357.895569	0.000000	0.000000	0.000000	-1
