444.877	1000	128	128	0	99.990000	95904461.634361	0.000000	95904461.634361	0.000000	0.000000	0.000000	-1
438.174	1001	128	128	0	99.990000	161244998.202082	0.000000	161244998.202082	0.000000	0.000000	0.000000	-1
445.708	1002	128	128	0	99.990000	392451553.314919	0.000000	392451553.314949	0.000000	0.000000	0.000000	-1
445.827	1003	128	128	0	99.990000	43589090.924219	0.000000	43589090.924219	0.000000	0.000000	0.000000	-1
440.263	1004	128	128	0	99.990000	33410034.067902	0.000000	33410034.067902	0.000000	0.000000	0.000000	-1
451.726	1005	128	128	0	99.990000	166307177.802478	0.000000	166307177.802478	0.000000	0.000000	0.000000	-1
446.337	1006	128	128	0	99.990000	98742348.512366	0.000000	98742348.512351	0.000000	0.000000	0.000000	-1
90.060	1007	128	128	2	15.969902	697722.890665	693922.707486	697722.890667	693922.707419	14253.652934	14.016838	0
445.187	1008	128	128	0	99.990000	341076472.202192	0.000000	341076472.202174	0.000000	0.000000	0.000000	-1
445.593	1009	128	128	0	99.990000	76253059.165804	0.000000	76253059.165810	0.000000	0.000000	0.000000	-1
755.122	100	128	128	1	63.850603	378958773.457192	379081492.768859	378958773.462386	379054480.421853	295.520058	0.199705	1
409.653	1010	128	128	1	56.280760	142900713.206625	142985457.091149	142900713.208082	142985452.400754	2.466665	0.012153	1
442.315	1011	128	128	0	99.990000	42657519.530091	0.000000	42657519.530090	0.000000	0.000000	0.000000	-1
446.270	1012	128	128	0	99.990000	294541280.625094	0.000000	294541280.625094	0.000000	0.000000	0.000000	-1
446.673	1013	128	128	0	99.990000	17048667.420748	0.000000	17048667.420599	0.000000	0.000000	0.000000	-1
442.808	1014	128	128	0	99.990000	769798265.685888	0.000000	769798265.685837	0.000000	0.000000	0.000000	-1
99.966	1015	128	128	2	17.401538	1435390.274592	1426845.195692	1435390.274592	1426845.195660	56879.502970	7.477114	0
443.141	1016	128	128	0	99.990000	11145230.518466	0.000000	11145230.518465	0.000000	0.000000	0.000000	-1
443.738	1017	128	128	0	99.990000	8443915.805974	0.000000	8443915.805974	0.000000	0.000000	0.000000	-1
439.227	1018	128	128	0	99.990000	69402380.669230	0.000000	69402380.669229	0.000000	0.000000	0.000000	-1
447.014	1019	128	128	0	99.990000	16722297.466953	0.000000	16722297.466952	0.000000	0.000000	0.000000	-1
446.864	101	128	128	0	99.990000	7272822.558430	0.000000	7272822.558429	0.000000	0.000000	0.000000	-1
438.935	1020	128	128	0	99.990000	13471081.984162	0.000000	13471081.984163	0.000000	0.000000	0.000000	-1
309.223	1021	128	128	2	66.549849	33606526.807060	32691815.511607	33606526.806563	32691829.536024	329.454950	1.725566	0
452.101	1022	128	128	0	99.990000	537998237.122367	0.000000	537998237.122360	0.000000	0.000000	0.000000	-1
442.812	1023	128	128	0	99.990000	887444820.382265	0.000000	887444820.382265	0.000000	0.000000	0.000000	-1
450.267	1024	128	128	0	99.990000	94393065.522205	0.000000	94393065.522206	0.000000	0.000000	0.000000	-1
448.594	102	128	128	0	99.990000	1069471719.445079	0.000000	1069471719.445095	0.000000	0.000000	0.000000	-1
448.072	103	128	128	0	99.990000	12248111.055209	0.000000	12248111.055209	0.000000	0.000000	0.000000	-1
445.775	104	128	128	0	99.990000	42135103.632680	0.000000	42135103.632679	0.000000	0.000000	0.000000	-1
